Age	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	Length	MaintainabilityIndex	isPublic	isStatic	isGetterSetter	Parameters	LocalVariables	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
2488	7	0.0	0.002466498641297221	0.024978285968056152	0	0	1	3.46	0	3	52.0	110.3785629272461	1	1	0	2	0	0	0	0	0	0	0	0	5538.json	
1792	3	0.0	0.6643783450126648	0.8415684667776759	0	0	1	1.89	0	1	17.0	131.28770446777344	1	0	1	0	0	0	0	0	0	0	0	0	130.json	
2807	11	0.0	0.09289814531803131	0.2671408173872812	1	3	4	4.27	2	0	51.0	102.51727294921875	1	1	0	1	0	0	0	0	0	0	0	0	7967.json	
3121	2,3,4	0.5,0.3333333333333333,0.25	0.9970964789390564,0.9746591448783875,0.8557149171829224	0.9709772814935073,0.961268403934024,0.8634013014341153	0,0,0	0,0,0	1,1,1	0.0,2.0,1.96	0,0,0	0,1,2	9.0,14.0,22.0	142.4026641845703,132.79563903808594,125.15235137939453	1,1,1	0,0,0	0,0,0	0,0,0	0,0,0	0,215,1052	0,2,1	0,3,1	0,27,56	0,13,3	0,0,0	0,0,0	748.json	
3161	5,5,5	0.0,0.0,0.0	0.846137285232544,0.8465327024459839,0.763535737991333	0.27848613383543275,0.27893668952204254,0.18547380835727417	1,1,1	1,1,1	2,2,2	2.99,2.99,2.99	0,0,0	1,1,1	37.0,37.0,39.0	117.77186584472656,117.77186584472656,117.3687744140625	1,1,1	0,0,0	0,0,0	1,1,1	0,0,0	0,972,1699	0,1,1	0,2,2	0,1,17	0,14,414	0,0,0	0,1,1	9119.json	
3161	18,13,13	0.0,0.0,0.0	0.10172875970602036,0.08665838092565536,0.01751895621418953	4.867539081961563E-6,0.010903347088877911,0.003634955763311813	2,1,1	3,1,1	4,2,2	6.87,2.65,2.65	2,1,1	8,5,5	118.0,70.0,75.0	89.42321014404297,98.2379150390625,97.80864715576172	1,1,1	0,0,0	0,0,0	2,2,3	3,2,2	0,27,600	0,1,2	0,7,4	0,327,24	0,5,239	0,0,0	0,0,0	10991.json	
2488	1	0.0	0.9895022511482239	0.8345018681969391	0	0	1	0.0	0	1	14.0	150.40780639648438	1	0	0	0	0	0	0	0	0	0	0	0	5491.json	
2488	1	0.0	0.9895022511482239	0.8345018681969391	0	0	1	0.0	0	1	14.0	150.40780639648438	1	0	0	0	0	0	0	0	0	0	0	0	4022.json	
1734	3	0.0	0.780126690864563	0.901392623588295	0	0	1	1.89	0	1	16.0	131.60296630859375	1	1	0	0	0	0	0	0	0	0	0	0	10412.json	
2069	4	0.0	0.05485454574227333	0.14244927624777054	0	0	1	2.0	0	1	38.0	121.47811889648438	1	1	0	3	1	0	0	0	0	0	0	0	8471.json	
1351	3,3	0.0,0.0	0.21126918494701385,0.13502976298332214	0.7137263010089432,0.9044358302253074	0,0	0,0	1,1	0.94,0.94	0,0	1,1	22.0,15.0	129.69032287597656,132.25152587890625	1,1	0,0	0,1	1,0	0,0	0,6	0,2	0,4	0,37	0,441	0,0	0,0	3903.json	
