Age	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	Length	MaintainabilityIndex	isPublic	isStatic	isGetterSetter	Parameters	LocalVariables	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
7088	13,15,6	0.3076923076923077,0.26666666666666666,0.0	0.7108806371688843,0.5040335059165955,0.4271453320980072	0.14325484608135536,0.1300176070778631,0.6588564401848046	2,3,1	2,3,1	3,4,2	9.95,9.63,2.75	2,2,1	5,5,1	70.0,76.0,31.0	98.25060272216797,95.27472686767578,116.04551696777344	0,0,0	0,0,0	0,0,0	0,0,0	3,3,1	0,197,197	0,3,4	0,4,23	0,54,559	0,18,32	0,0,0	0,0,0	2802.json	
5957	3	0.0	0.10033763945102692	0.18347509945223275	0	0	1	1.89	0	0	28.0	127.87090301513672	1	0	0	2	0	0	0	0	0	0	0	0	7341.json	
5370	3	0.6666666666666666	0.9671249985694885	0.7058951545331048	0	0	1	4.0	0	1	17.0	131.1535186767578	1	0	1	0	0	0	0	0	0	0	0	0	4522.json	
7088	6	0.0	0.24393416941165924	0.23111749630017905	2	1	2	4.0	0	5	46.0	113.55674743652344	1	0	0	1	2	0	0	0	0	0	0	0	390.json	
5301	75,75	0.16,0.16	0.0,0.0	1.2557734202972684E-19,1.2448334545219304E-19	9,9	23,23	16,16	4.81,4.81	5,5	22,22	400.0,400.0	56.63215255737305,56.63215255737305	0,0	0,0	0,0	1,1	8,8	0,1067	0,2	0,4	0,6	0,1	0,0	0,0	5400.json	
4204	13,17	0.07692307692307693,0.11764705882352941	0.013939120806753635,0.001212695031426847	0.02808605180481868,0.003426937115049182	1,3	2,3	3,4	4.31,3.82	1,2	4,6	64.0,86.0	98.62980651855469,92.36160278320312	0,0	0,0	0,0	2,2	0,0	0,1	0,5	0,5	0,261	0,1	0,0	0,0	5463.json	
5067	1	0.0	0.9845538139343262	0.7865055446925792	0	0	1	0.0	0	0	13.0	150.7931671142578	1	0	0	1	0	0	0	0	0	0	0	0	3469.json	
7052	3	0.3333333333333333	0.961204469203949	0.9712243887849085	0	0	1	1.73	0	0	9.0	135.83412170410156	1	0	0	0	0	0	0	0	0	0	0	0	1270.json	
5629	3	0.0	0.8691886067390442	0.9666629082689635	0	0	1	1.89	0	0	12.0	133.59722900390625	0	0	0	0	0	0	0	0	0	0	0	0	2497.json	
7052	4	0.0	0.9014599323272705	0.922331587108793	0	0	1	1.73	0	2	17.0	126.62725830078125	1	0	1	0	0	0	0	0	0	0	0	0	837.json	
5964	3	0.0	0.794680118560791	0.8678748414302078	0	0	1	1.89	0	0	15.0	132.086669921875	1	0	1	1	0	0	0	0	0	0	0	0	8358.json	
5080	3,3,3	0.0,0.0,0.0	0.9050440192222595,0.9098855257034302,0.7982975244522095	0.8768401633003957,0.8535577642635234,0.7763890332856673	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	0,0,0	16.0,16.0,18.0	131.46876525878906,131.46876525878906,130.621337890625	1,1,1	0,0,0	0,0,0	1,1,1	0,0,0	0,834,1273	0,1,1	0,2,2	0,5,12	0,56,55	0,0,0	0,0,0	4676.json	
5629	13,7,7	0.15384615384615385,0.14285714285714285,0.14285714285714285	0.23570533096790314,0.7377215623855591,0.7501991987228394	0.005008435640843251,0.04779628287192855,0.04826252399742054	3,2,2	2,1,1	3,2,2	5.11,6.05,6.05	1,1,1	5,3,3	74.0,51.0,51.0	97.83381652832031,110.46306610107422,110.46306610107422	0,0,0	0,0,0	0,0,0	0,0,0	3,3,3	0,1,97	0,0,1	0,7,2	0,156,7	0,7,16	0,0,0	0,0,0	4320.json	
6898	5,5,5,5	0.0,0.0,0.0,0.0	8.519196999259293E-4,9.129925165325403E-4,9.129925165325403E-4,9.247916168533266E-4	0.13923566956385278,0.13404881938775043,0.13404881938775043,0.11080114188199044	0,0,0,0	0,0,0,0	1,1,1,1	1.96,1.96,1.96,1.96	0,0,0,0	1,1,1,1	44.0,44.0,44.0,45.0	117.17095947265625,117.17095947265625,117.17095947265625,116.98399353027344	0,0,0,0	0,0,0,1	0,0,0,0	2,2,2,2	1,1,1,1	0,462,526,742	0,1,0,1	0,2,0,2	0,5,0,9	0,1046,305,20	0,0,0,0	0,0,0,0	8424.json	
6011	13	0.07692307692307693	0.37142041325569153	0.07058332399353032	2	3	3	9.71	1	0	67.0	98.57219696044922	1	0	0	1	2	0	0	0	0	0	0	0	8376.json	
5083	4,6,6	0.0,0.0,0.0	0.0,0.0,0.0	0.007311124305840415,0.003303331283669152,0.0033681454470049954	0,1,1	0,1,1	1,2,2	4.9,5.5,5.5	0,0,0	1,2,2	54.0,63.0,63.0	119.58448028564453,111.80442810058594,111.80442810058594	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,1176,1814	0,4,1	0,6,2	0,94,9	0,9,11	0,0,0	0,1,0	6624.json	
7088	1	0.0	0.9877586960792542	0.8848545826910921	0	0	1	0.0	0	0	12.0	151.39474487304688	1	0	1	0	0	0	0	0	0	0	0	0	353.json	
2467	3	0.3333333333333333	0.5989146828651428	0.8315878126774824	0	0	1	1.89	0	1	19.0	130.34019470214844	0	0	0	0	0	0	0	0	0	0	0	0	8436.json	
5302	3	0.3333333333333333	0.8572855591773987	0.8519087802567522	0	0	1	1.89	0	0	15.0	132.086669921875	1	0	1	1	0	0	0	0	0	0	0	0	4898.json	
7052	4	0.0	0.49003204703330994	0.9444690330627843	0	0	1	1.73	0	1	15.0	127.27810668945312	1	0	0	1	0	0	0	0	0	0	0	0	952.json	
6346	3,3	0.0,0.0	0.41746819019317627,0.41746819019317627	0.8455294024372413,0.8455294024372413	0,0	0,0	1,1	1.89,1.89	0,0	0,0	18.0,18.0	130.7338104248047,130.7338104248047	1,1	0,0	0,0	2,2	0,0	0,66	0,0	0,0	0,0	0,0	0,0	0,0	6645.json	
5765	5,10	0.0,0.0	0.7555596828460693,0.3276408612728119	0.6229978940110998,0.6277366261673275	2,3	2,3	2,4	2.99,4.08	1,2	2,3	27.0,42.0	119.80731201171875,105.49388122558594	1,1	0,0	0,0	1,1	0,0	0,418	0,7	0,9	0,144	0,13	0,0	0,1	5303.json	
5569	3	0.3333333333333333	0.8633815050125122	0.7010414011802979	0	0	1	1.89	0	1	20.0	130.30841064453125	0	0	0	1	0	0	0	0	0	0	0	0	5553.json	
3796	7	0.0	0.18285267055034637	0.3114778782395973	2	1	2	2.56	1	3	39.0	112.11737823486328	1	0	0	2	0	0	0	0	0	0	0	0	4597.json	
6942	3,2,3	0.0,0.5,0.3333333333333333	0.8132361173629761,0.9303507208824158,0.5466723442077637	0.8910929366170405,0.8367077700426647,0.8838951069373671	0,0,0	0,0,0	1,1,1	0.0,0.0,11.79	0,0,0	0,0,0	13.0,13.0,16.0	132.9956512451172,139.56419372558594,131.46876525878906	1,1,1	0,0,0	0,0,0	1,1,2	0,0,0	0,506,764	0,2,3	0,5,5	0,59,86	0,1046,67	0,0,0	0,0,0	4710.json	
5083	11	0.36363636363636365	0.018873268738389015	0.08565353954819381	2	4	4	3.92	2	0	63.0	101.4705581665039	0	1	0	2	0	0	0	0	0	0	0	0	3351.json	
6339	11,15	0.09090909090909091,0.06666666666666667	0.06596029549837112,0.024789290502667427	0.035061194351247264,0.008047489594360994	0,1	0,1	1,2	1.54,2.07	0,1	9,11	69.0,87.0	101.85893249511719,95.22762298583984	1,1	0,0	0,0	3,3	0,0	0,161	0,4	0,4	0,105	0,48	0,0	0,0	14.json	
3567	12	0.08333333333333333	0.38600629568099976	0.020658801724856127	3	2	3	3.72	2	4	72.0	99.31402587890625	0	0	0	3	3	0	0	0	0	0	0	0	6968.json	
6321	4	0.0	0.6747341752052307	0.8942000708623179	0	0	1	2.0	0	1	17.0	126.62725830078125	1	0	0	1	0	0	0	0	0	0	0	0	2335.json	
3747	3	0.0	0.446084588766098	0.9781687238014085	0	0	1	1.89	0	0	15.0	132.25152587890625	1	0	0	0	0	0	0	0	0	0	0	0	1933.json	
7052	4	0.0	0.9082345366477966	0.9312735476549245	0	0	1	1.73	0	2	17.0	126.62725830078125	1	0	1	0	0	0	0	0	0	0	0	0	1102.json	
6430	3,3	0.3333333333333333,0.3333333333333333	0.9223324656486511,0.8504881858825684	0.8076659639450865,0.5560836458550027	0,0	0,0	1,1	1.89,1.89	0,0	0,1	13.0,21.0	132.9956512451172,130.18890380859375	1,1	0,0	1,1	0,0	0,0	0,303	0,1	0,2	0,20	0,21	0,0	0,0	6100.json	
6941	3,3	0.0,0.0	0.9687756896018982,0.9795092344284058	0.7618168654755338,0.7295528607854243	0,0	0,0	1,1	1.89,1.89	0,0	0,0	20.0,20.0	130.18594360351562,130.18594360351562	0,1	1,1	0,0	1,1	0,0	0,505	0,2	0,4	0,31	0,1046	0,0	0,0	5180.json	
5964	11,11	0.18181818181818182,0.18181818181818182	0.6160416603088379,0.6200463175773621	0.9596100814603442,0.9481747329965047	2,2	2,2	3,3	4.11,4.11	2,2	2,2	40.0,41.0	104.76048278808594,104.54227447509766	1,1	0,0	0,0	0,0	0,0	0,1417	0,1	0,2	0,6	0,16	0,0	0,0	6087.json	
7088	5,4,4	0.0,0.0,0.0	0.5822383761405945,0.5328384041786194,0.5328454375267029	0.2908079407689883,0.3653361540166113,0.37376489108508026	3,3,3	2,2,2	2,2,2	5.99,6.63,6.63	0,0,0	3,2,2	37.0,34.0,34.0	117.77186584472656,121.89659881591797,121.89659881591797	1,1,1	0,0,0	0,0,0	1,1,1	0,0,0	0,197,2991	0,0,1	0,1,2	0,26,7	0,32,31	0,0,0	0,0,0	2540.json	
