Age	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	Length	MaintainabilityIndex	isPublic	isStatic	isGetterSetter	Parameters	LocalVariables	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
2045	6,6,6	0.0,0.0,0.0	0.0,0.0,0.0	0.25953077275832215,0.25953077275832215,0.25953077275832215	0,0,0	0,0,0	1,1,1	3.59,3.59,3.59	0,0,0	2,2,2	41.0,41.0,41.0	114.44808959960938,114.44808959960938,114.44808959960938	0,0,0	1,1,1	0,0,0	3,3,3	0,0,0	0,195,880	0,0,0	0,0,0	0,0,0	0,51,137	0,0,0	0,0,0	1621.json	
2255	3,3,3	0.0,0.0,0.0	0.28670018911361694,0.28670018911361694,0.28670018911361694	0.3539479064902914,0.3539479064902914,0.3539479064902914	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	0,0,0	27.0,27.0,27.0	127.98577117919922,127.98577117919922,127.98577117919922	1,1,1	0,0,0	0,0,0	3,3,3	0,0,0	0,405,1090	0,0,0	0,0,0	0,0,0	0,51,137	0,0,0	0,0,0	3478.json	
2081	3,3,3,3	0.0,0.0,0.0,0.0	0.4355606436729431,0.4921848177909851,0.4921848177909851,0.4921848177909851	0.8471697660294902,0.8736950591459101,0.8736950591459101,0.8736950591459101	0,0,0,0	0,0,0,0	1,1,1,1	1.89,1.89,1.89,1.89	0,0,0,0	0,0,0,0	17.0,17.0,17.0,17.0	131.03103637695312,131.03103637695312,131.03103637695312,131.03103637695312	1,1,1,1	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	0,176,231,916	0,1,0,0	0,2,0,0	0,5,0,0	0,10,51,137	0,0,0,0	0,1,0,0	774.json	
1121	22,23,23	0.13636363636363635,0.13043478260869565,0.13043478260869565	0.25773000717163086,0.26062220335006714,0.2718507945537567	0.003990822447842797,0.002653802036251021,0.002667128448866288	0,0,0	0,0,0	1,1,1	3.53,3.5,3.5	1,1,1	11,12,12	106.0,111.0,111.0	87.44628143310547,86.43460845947266,86.43460845947266	1,1,1	0,0,0	0,0,0	1,1,1	1,1,1	0,220,799	0,2,1	0,2,2	0,46,4	0,88,2	0,0,0	0,0,0	3845.json	
828	11,11,6	0.0,0.0,0.0	0.6644882559776306,0.6696934700012207,0.6983843445777893	0.909266953520337,0.9243145195466973,0.9626796375702547	1,1,1	1,1,1	2,2,2	3.53,3.53,2.75	1,1,1	3,3,2	39.0,38.0,22.0	104.86946868896484,105.0045394897461,118.35382080078125	1,0,0	1,1,1	0,0,0	0,0,0	0,0,0	0,184,187	0,1,2	0,2,10	0,7,161	0,12,8	0,0,0	0,0,0	2158.json	
1697	13,13,18	0.0,0.0,0.0	0.024965044111013412,0.024965044111013412,0.005035330541431904	0.10889158957248633,0.10889158957248633,0.0016789775662586005	0,0,1	0,0,1	1,1,2	4.58,4.58,2.98	0,0,1	7,7,10	68.0,68.0,96.0	98.95516204833984,98.95516204833984,91.2878189086914	1,1,1	0,0,0	0,0,0	1,1,1	2,2,3	0,532,835	0,0,18	0,0,31	0,0,338	0,137,63	0,0,0	0,0,0	524.json	
284	3	0.0	0.8961742520332336	0.8783437083389083	0	0	1	1.89	0	0	19.0	130.70933532714844	1	1	0	1	0	0	0	0	0	0	0	0	3000.json	
2081	22,22,22	0.0,0.0,0.0	0.02541263960301876,0.02541263960301876,0.02541263960301876	0.002600555818730657,0.002600555818730657,0.002600555818730657	2,2,2	3,3,3	4,4,4	3.45,3.45,3.45	2,2,2	4,4,4	103.0,103.0,103.0	87.14264678955078,87.14264678955078,87.14264678955078	1,1,1	1,1,1	0,0,0	2,2,2	4,4,4	0,231,916	0,0,0	0,0,0	0,0,0	0,51,137	0,0,0	0,0,0	2890.json	
2255	8,8,8,8	0.0,0.0,0.0,0.0	0.6486070156097412,0.6167199611663818,0.6167199611663818,0.6167199611663818	0.9473282257025993,0.9413967911692683,0.9413967911692683,0.9413967911692683	1,1,1,1	1,1,1,1	2,2,2,2	2.83,2.83,2.83,2.83	1,1,1,1	3,3,3,3	34.0,34.0,34.0,34.0	110.90472412109375,110.90472412109375,110.90472412109375,110.90472412109375	1,1,1,1	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,174,405,1090	0,1,0,0	0,2,0,0	0,5,0,0	0,1328,51,137	0,0,0,0	0,0,0,0	610.json	
1095	12	0.0	0.09479514509439468	0.005190900047064274	0	0	1	4.65	0	7	80.0	99.35889434814453	0	1	0	1	3	0	0	0	0	0	0	0	374.json	
