Age	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	Length	MaintainabilityIndex	isPublic	isStatic	isGetterSetter	Parameters	LocalVariables	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
3928	4,4,4,4,3,3,3,3,3,4,4	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.5286485552787781,0.5286485552787781,0.3406820297241211,0.3406820297241211,0.193184956908226,0.18539825081825256,0.1890624314546585,0.2479012906551361,0.2479012906551361,0.3379407525062561,0.23918560147285461	0.8871618549712724,0.8871618549712724,0.811241108772818,0.811241108772818,0.6668112411001744,0.6269578968596239,0.606835648441771,0.4974829499797861,0.4974829499797861,0.6656754420073846,0.7227926070493192	0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1	2.0,2.0,2.0,2.0,1.89,1.89,1.89,1.89,1.89,2.0,2.0	0,0,0,0,0,0,0,0,0,0,0	1,1,2,2,3,3,3,3,3,2,3	20.0,20.0,23.0,23.0,24.0,24.0,24.0,24.0,24.0,23.0,24.0	125.5254898071289,125.5254898071289,124.6862564086914,124.6862564086914,129.12539672851562,129.12539672851562,129.12539672851562,129.12539672851562,129.12539672851562,124.6862564086914,124.4649429321289	1,1,1,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0,0,0	0,1,1,29,54,408,408,2338,2790,3135,3157	0,0,1,0,1,1,1,1,0,2,1	0,0,2,0,3,2,2,2,0,3,2	0,0,11,0,23,26,18,15,0,23,17	0,14,104,4,106,32,33,64,0,133,49	0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,1,0,0,0	1781.json	
3904	5,5,5,5,5,5,5,8,8	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.7867825031280518,0.6382516026496887,0.6382516026496887,0.6382516026496887,0.6957866549491882,0.6529688835144043,0.6957866549491882,0.5815206170082092,0.5815206170082092	0.9073966786792212,0.9037040822637473,0.9037040822637473,0.9037040822637473,0.9071069174806915,0.8951209530360535,0.9071069174806915,0.8867264965589791,0.8867264965589791	0,0,0,0,0,0,0,1,1	0,0,0,0,0,0,0,1,1	1,1,1,1,1,1,1,2,2	1.96,1.96,1.96,1.96,1.96,1.96,1.96,2.4,2.4	0,0,0,0,0,0,0,1,1	0,0,0,0,0,0,0,1,1	21.0,21.0,21.0,21.0,21.0,21.0,21.0,33.0,33.0	121.91352844238281,121.91352844238281,121.91352844238281,121.91352844238281,121.91352844238281,121.91352844238281,121.91352844238281,111.24613952636719,111.24613952636719	1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1	0,1,1,1,4,7,303,431,2766	0,3,0,0,3,2,2,5,0	0,6,0,0,6,4,4,6,0	0,30,0,0,58,8,8,96,0	0,13,6,0,10,10,10,8,0	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,1,0	1139.json	
3079	3,3,3	0.0,0.0,0.0	0.7469804286956787,0.7469804286956787,0.7469804286956787	0.9489908626492137,0.9489908626492137,0.9489908626492137	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	1,1,1	17.0,17.0,17.0	131.43582153320312,131.43582153320312,131.43582153320312	1,1,1	0,0,0	0,0,0	1,1,1	0,0,0	0,727,1941	0,0,0	0,0,0	0,0,0	0,35,0	0,0,0	0,1,0	1421.json	
3686	3,3,3,3,3,3	0.0,0.0,0.0,0.0,0.0,0.0	0.9154468178749084,0.9154468178749084,0.9154468178749084,0.9154468178749084,0.9154468178749084,0.8744056820869446	0.850687057924843,0.850687057924843,0.850687057924843,0.850687057924843,0.850687057924843,0.9071531528177955	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	1.89,1.89,1.89,1.89,1.89,1.89	0,0,0,0,0,0	0,0,0,0,0,0	16.0,16.0,16.0,16.0,16.0,14.0	131.46876525878906,131.46876525878906,131.46876525878906,131.46876525878906,131.46876525878906,132.4454345703125	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	0,0,0,0,0,0	0,1,4,292,2548,3128	0,0,0,0,0,1	0,0,0,0,0,2	0,0,0,0,0,18	0,0,5,1,0,4	0,0,0,0,0,0	0,1,1,0,0,1	711.json	
606	5	0.0	0.34728002548217773	0.46045423754817955	0	0	1	1.96	0	1	33.0	118.99382781982422	0	0	0	0	1	0	0	0	0	0	0	0	1170.json	
692	3	0.0	0.2411552518606186	0.9078850079250749	0	0	1	1.89	0	1	14.0	132.79563903808594	1	0	0	0	0	0	0	0	0	0	0	0	1359.json	
3397	4,3,3,3	0.25,0.0,0.0,0.0	0.9249652028083801,0.5892819166183472,0.5892819166183472,0.5904884338378906	0.767905518837045,0.9155458024732881,0.9155458024732881,0.9075160998561225	0,0,0,0	0,0,0,0	1,1,1,1	1.96,1.89,1.89,1.89	0,0,0,0	2,1,1,1	28.0,18.0,18.0,18.0	123.66336059570312,130.99049377441406,130.99049377441406,130.99049377441406	1,1,1,1	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,1,2259,2757	0,2,0,1	0,7,0,2	0,145,0,3	0,6,0,7	0,0,0,0	0,1,0,0	1589.json	
3905	8,8,8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.23884284496307373,0.25174325704574585,0.24064306914806366,0.21925976872444153,0.48097971081733704,0.29200008511543274,0.29338786005973816,0.2767167389392853,0.066324882209301,0.06689633429050446,0.060711219906806946,0.06284182518720627,0.060711219906806946,0.0640842616558075,0.06262942403554916,0.07894226163625717,0.07894226163625717,0.04387448728084564	0.007616498508939873,0.009765783996165027,0.009494266169010165,0.009726250275906713,0.07989535279325058,0.03953044312582553,0.03941624620852036,0.038989998109338564,0.07447660145736996,0.07456890692279122,0.07846264341339719,0.07582069575150674,0.07846264341339719,0.07808401182271045,0.07338236752627791,0.05911684950120534,0.05911684950120534,0.030003342099790633	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	4.36,4.36,4.36,4.36,4.64,4.9,4.9,4.9,4.99,4.99,4.99,4.99,4.99,4.99,4.0,4.0,4.0,4.0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	5,5,5,5,3,4,4,4,2,2,2,2,2,2,2,2,2,2	65.0,64.0,64.0,64.0,50.0,56.0,56.0,56.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,46.0,46.0,49.0	107.00715637207031,107.13563537597656,107.13563537597656,107.13563537597656,110.68449401855469,107.82999420166016,107.82999420166016,107.82999420166016,113.78408813476562,113.78408813476562,113.78408813476562,113.78408813476562,113.78408813476562,113.78408813476562,113.78408813476562,113.61531829833984,113.61531829833984,113.13695526123047	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0,5,15,15,20,44,44,84,480,480,484,1573,1573,1574,2767,3106,3137,3758	0,1,1,1,1,4,2,1,3,1,1,1,1,1,0,2,0,2	0,2,2,2,3,7,4,2,9,2,2,2,2,2,0,4,0,4	0,7,25,5,73,90,6,10,172,1,12,4,4,8,8,31,0,30	0,20,11,8,5,8,4,13,3,4,18,30,22,14,0,135,0,14	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1	1058.json	
315	3	0.0	0.12178610265254974	0.8861986434744339	0	0	1	1.89	0	0	15.0	131.9385528564453	1	0	1	0	0	0	0	0	0	0	0	0	213.json	
791	3,3	0.0,0.0	0.07235956192016602,0.07235956192016602	0.7549186141371257,0.7549186141371257	0,0	0,0	1,1	1.89,1.89	0,0	1,1	20.0,20.0	130.18594360351562,130.18594360351562	1,1	0,0	0,0	1,1	0,0	0,57	0,0	0,0	0,0	0,0	0,0	0,0	966.json	
