Age	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	Length	MaintainabilityIndex	isPublic	isStatic	isGetterSetter	Parameters	LocalVariables	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
3478	16,12	0.0,0.0	0.05632762238383293,0.16887080669403076	2.34949596359777E-4,0.01813175321345674	1,1	1,1	5,4	8.23,5.5	2,1	6,3	95.0,63.0	92.56035614013672,99.9111328125	0,1	0,0	0,0	1,1	1,0	0,10	0,11	0,27	0,282	0,40	0,0	0,0	1640.json	
3468	3	0.0	0.43506330251693726	0.792514675476958	0	0	1	3.77	0	1	16.0	131.75106811523438	1	0	0	0	0	0	0	0	0	0	0	0	1629.json	
954	1	0.0	0.986268162727356	0.8357977822892302	0	0	1	0.0	0	0	12.0	151.39474487304688	1	0	0	0	0	0	0	0	0	0	0	0	90.json	
186	13,13	0.0,0.0	0.0,0.0	2.6763008414036035E-11,3.8880077517501864E-11	4,4	3,3	4,4	2.89,2.89	0,0	5,5	163.0,161.0	92.91619873046875,93.00425720214844	1,1	1,1	0,0	3,3	7,7	0,40	0,1	0,2	0,26	0,4	0,0	0,1	2765.json	
3136	5,5,4	0.0,0.0,0.0	0.004984761122614145,0.04073227941989899,0.04331781342625618	0.13188856797379803,0.24815874280335884,0.225051673059865	0,0,0	0,0,0	1,1,1	3.92,3.92,4.0	0,0,0	3,3,3	38.0,34.0,32.0	117.93329620361328,118.6647720336914,122.5949478149414	1,1,1	0,0,0	0,0,0	2,2,2	0,0,0	0,11,1133	0,1,1	0,2,3	0,30,33	0,119,189	0,0,0	0,0,0	2653.json	
3627	8,8,8	0.0,0.0,0.0	0.7501168847084045,0.7501168847084045,0.7501168847084045	0.003562070908341012,0.003562070908341012,0.003562070908341012	4,4,4	4,4,4	4,4,4	4.8,4.8,4.8	1,1,1	2,2,2	63.0,63.0,63.0	106.5774154663086,106.5774154663086,106.5774154663086	0,0,0	0,0,0	0,0,0	1,1,1	2,2,2	0,445,501	0,0,0	0,0,0	0,0,0	0,123,0	0,0,0	0,0,0	919.json	
620	8	0.0	0.3354829251766205	0.13695388480563764	0	1	2	5.66	1	2	44.0	109.12744903564453	1	1	0	1	0	0	0	0	0	0	0	0	689.json	
2482	25	0.0	0.0038164707366377115	1.378023375712828E-8	2	2	5	11.56	4	13	157.0	82.38652801513672	1	1	0	2	1	0	0	0	0	0	0	0	608.json	
955	1,1	0.0,0.0	0.7353456020355225,0.0	0.6701339472338549,0.24615919903305963	0,0	0,0	1,1	0.0,0.0	0,0	0,0	15.0,25.0	149.736083984375,146.42059326171875	1,1	0,0	0,0	0,0	0,0	0,7	0,1	0,2	0,25	0,8	0,0	0,0	32.json	
2256	3	0.0	0.04489993304014206	0.6780565045581882	0	0	1	3.77	0	1	17.0	131.1535186767578	1	1	0	0	0	0	0	0	0	0	0	0	1574.json	
