Age	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	Length	MaintainabilityIndex	isPublic	isStatic	isGetterSetter	Parameters	LocalVariables	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
4787	3,3,3,3,3	0.0,0.0,0.0,0.0,0.0	0.5610654354095459,0.5610654354095459,0.5610654354095459,0.5610654354095459,0.5610654354095459	0.8523652075578061,0.8523652075578061,0.8523652075578061,0.8523652075578061,0.8523652075578061	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0.94,0.94,0.94,0.94,0.94	0,0,0,0,0	0,0,0,0,0	17.0,17.0,17.0,17.0,17.0	131.28770446777344,131.28770446777344,131.28770446777344,131.28770446777344,131.28770446777344	1,1,1,1,1	0,0,0,0,0	1,1,1,1,1	1,1,1,1,1	0,0,0,0,0	0,988,1002,1134,1472	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,1,0,0	0,0,0,0,0	0,1,0,1,0	3478.json	
4820	7,7,7,5,5	0.0,0.0,0.0,0.0,0.0	0.19717219471931458,0.2970614731311798,0.31455403566360474,0.044826436787843704,0.044826436787843704	0.018254557982688487,0.028076882631214384,0.025025128832330757,0.3220363747944628,0.3220363747944628	2,2,2,0,0	1,1,1,0,0	2,2,2,1,1	2.56,2.56,2.56,1.96,1.96	1,1,1,0,0	1,1,1,1,1	57.0,55.0,55.0,36.0,36.0	109.6711654663086,109.90679168701172,109.85690307617188,118.2886962890625,118.2886962890625	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	2,2,2,2,2	2,2,2,1,1	0,120,189,205,1505	0,1,1,1,0	0,2,2,4,0	0,8,3,81,0	0,13,97,33,0	0,1,0,0,0	0,1,0,0,0	3845.json	
2544	4,4,4	0.0,0.0,0.0	0.6905515193939209,0.7030724287033081,0.6949494481086731	0.4912949613169765,0.45549407319601254,0.5974170810863321	0,0,0	0,0,0	1,1,1	2.0,2.0,2.0	0,0,0	2,2,2	30.0,30.0,27.0	123.01455688476562,123.01455688476562,123.65223693847656	1,1,1	0,0,0	0,0,0	1,1,1	1,1,1	0,155,895	0,1,1	0,2,2	0,8,16	0,15,119	0,0,0	0,0,0	2158.json	
3567	3,3	0.0,0.0	0.9277282357215881,0.9277282357215881	0.904633451726224,0.904633451726224	0,0	0,0	1,1	3.77,3.77	0,0	0,0	13.0,13.0	132.9956512451172,132.9956512451172	1,1	0,0	1,1	0,0	0,0	0,252	0,0	0,0	0,0	0,0	0,0	0,0	524.json	
1692	8	0.5	0.1392843872308731	0.2207997418271479	2	1	2	2.31	1	5	55.0	107.74358367919922	1	0	0	3	0	0	0	0	0	0	0	0	365.json	
3781	8,10,10,10,12,9	0.0,0.0,0.0,0.0,0.0,0.0	0.7476578950881958,0.14379693567752838,0.14379693567752838,0.14379693567752838,0.17324848473072052,0.8651498556137085	0.6165682895463874,0.06692766079416064,0.06692766079416064,0.06692766079416064,0.03415312395654902,0.9215277176268697	1,2,2,2,2,1	1,2,2,2,2,1	2,3,3,3,3,2	2.4,2.53,2.53,2.53,2.31,2.67	0,0,0,0,1,1	3,5,5,5,5,2	43.0,61.0,61.0,61.0,63.0,36.0	109.44644927978516,103.5837631225586,103.5837631225586,103.5837631225586,100.46240234375,108.53655242919922	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	2,2,2,2,2,1	0,44,128,466,615,2460	0,4,0,0,12,3	0,6,0,0,22,9	0,136,0,0,89,182	0,12,0,0,8,5	0,0,0,0,0,0	0,0,1,0,0,0	1751.json	
2665	6,6,6	0.0,0.0,0.0	0.44491255283355713,0.6874447464942932,0.6993434429168701	0.11020406049507689,0.0809058401496678,0.13397356883858358	0,0,0	0,0,0	1,1,1	3.77,3.77,1.89	0,0,0	2,3,3	45.0,46.0,46.0	114.25359344482422,114.0604476928711,114.0604476928711	1,1,1	0,0,0	0,0,0	0,0,0	2,2,2	0,13,125	0,4,1	0,8,2	0,61,47	0,61,34	0,0,0	0,0,0	2437.json	
304	5	0.0	0.0240746159106493	0.19193776513445515	0	0	1	1.96	0	3	39.0	117.79822540283203	1	0	0	0	1	0	0	0	0	0	0	0	2675.json	
4820	18,18,18,18,18	0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555	0.0936896800994873,0.0936896800994873,0.0936896800994873,0.0936896800994873,0.0936896800994873	0.02095917407416768,0.02095917407416768,0.02095917407416768,0.02095917407416768,0.02095917407416768	1,1,1,1,1	1,1,1,1,1	3,3,3,3,3	3.72,3.72,3.72,3.72,3.72	2,2,2,2,2	9,9,9,9,9	85.0,85.0,85.0,85.0,85.0	91.8413314819336,91.8413314819336,91.8413314819336,91.8413314819336,91.8413314819336	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1,1,1,1,1	0,1035,1035,1167,1505	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,1,0,0,0	0,0,0,0,0	0,0,0,1,0	3033.json	
2477	7	0.14285714285714285	0.0010757498675957322	6.123817442945378E-5	1	1	2	2.56	1	4	80.0	107.64724731445312	1	1	0	2	1	0	0	0	0	0	0	0	356.json	
