Age	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	Length	MaintainabilityIndex	isPublic	isStatic	isGetterSetter	Parameters	LocalVariables	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
1511	4,5,5,5,7	0.0,0.0,0.0,0.0,0.0	0.36729565262794495,0.5162058472633362,0.5075488686561584,0.5109326243400574,0.09966318309307098	0.6728344515575315,0.5246357626250772,0.5321592630630775,0.5327257536481963,0.1566207418586126	0,0,0,0,2	0,0,0,0,1	1,1,1,1,2	4.0,3.92,3.92,3.92,5.11	0,0,0,0,1	3,3,3,3,5	25.0,29.0,29.0,29.0,43.0	124.36514282226562,119.66572570800781,119.66572570800781,119.66572570800781,111.60965728759766	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,17,18,19,19	0,1,1,1,3	0,1,2,2,4	0,26,4,1,58	0,3,3,3,1	0,0,0,0,0	0,1,1,1,1	946.json	
1511	3	0.0	0.6143921613693237	0.5846432474259353	0	0	1	3.77	0	1	19.0	130.34019470214844	1	0	1	0	0	0	0	0	0	0	0	0	949.json	
1849	9,7,7,7,7,7	0.0,0.0,0.0,0.0,0.0,0.0	0.08411937206983566,0.048825498670339584,0.3895610272884369,0.6178326606750488,0.39912399649620056,0.6475803852081299	0.01182830850308591,0.01119141053496725,0.03781689745555342,0.10265816747154884,0.061583293460908274,0.12188788613155102	1,1,1,1,1,1	1,1,1,1,1,1	2,2,2,2,2,2	2.27,5.11,5.11,5.11,5.11,5.11	1,1,1,1,1,1	6,7,7,5,6,4	64.0,55.0,47.0,41.0,44.0,40.0	105.27095794677734,110.07041931152344,110.94767761230469,111.78721618652344,111.3536376953125,111.91561889648438	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	2,1,1,1,1,1	0,33,196,335,358,359	0,2,3,1,1,1	0,6,6,2,2,2	0,160,32,36,18,35	0,10,3,2,2,3	0,0,0,0,0,0	0,1,0,0,0,0	251.json	
1849	18,18,16,19,19,19,19,19	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.011860146187245846,0.011125815100967884,0.002405277919024229,0.004657698329538107,0.0046369461342692375,0.004233735613524914,0.004233735613524914,0.004317671526223421	2.534813705528224E-7,2.540398356486593E-7,3.8916504915266755E-7,2.9109065108205753E-8,2.981804727171194E-8,1.984768249760244E-7,2.0031915107481779E-7,6.128223147337798E-8	7,7,6,7,7,7,7,7	3,3,2,3,3,3,3,3	6,6,5,6,6,6,6,6	6.61,6.61,7.48,7.05,7.05,7.05,7.05,6.47	2,2,2,2,2,2,2,2	14,14,14,15,15,13,13,13	138.0,138.0,127.0,146.0,146.0,138.0,138.0,143.0	88.22985076904297,88.22985076904297,90.79988861083984,86.92950439453125,86.92950439453125,87.2994155883789,87.2994155883789,87.06246948242188	1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1	5,5,4,5,5,5,5,6	0,26,26,357,358,443,443,443	0,1,2,4,1,1,1,3	0,2,8,4,2,2,2,6	0,16,50,112,30,34,1,109	0,4,1,2,2,28,34,1	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	618.json	
1684	3,3,3	0.0,0.0,0.0	0.7609325647354126,0.7736028432846069,0.7736028432846069	0.789133212308603,0.8205260741318292,0.8205260741318292	0,0,0	0,0,0	1,1,1	3.77,3.77,3.77	0,0,0	1,1,1	17.0,17.0,17.0	131.28770446777344,131.28770446777344,131.28770446777344	1,1,1	0,0,0	0,0,0	1,1,1	0,0,0	0,49,173	0,3,0	0,6,0	0,11,0	0,6,10	0,0,0	0,1,0	883.json	
1823	6,6,6,6	0.0,0.0,0.0,0.0	0.06683515012264252,0.06683515012264252,0.06683515012264252,0.06683515012264252	0.022853937878201523,0.022853937878201523,0.022853937878201523,0.022853937878201523	0,0,0,0	0,0,0,0	1,1,1,1	3.77,3.77,3.77,3.77	0,0,0,0	4,4,4,4	52.0,52.0,52.0,52.0	113.0893325805664,113.0893325805664,113.0893325805664,113.0893325805664	1,1,1,1	0,0,0,0	0,0,0,0	3,3,3,3	1,1,1,1	0,0,0,106	0,0,0,0	0,0,0,0	0,0,0,0	0,1,0,1	0,0,0,0	0,0,1,0	591.json	
1920	3	0.0	0.9331650733947754	0.920264380235467	0	0	1	3.77	0	0	12.0	133.59722900390625	1	0	1	0	0	0	0	0	0	0	0	0	1213.json	
1800	3	0.0	0.6714348793029785	0.9104945646095075	0	0	1	3.77	0	0	12.0	133.59722900390625	1	0	1	0	0	0	0	0	0	0	0	0	236.json	
1732	8,8	0.0,0.0	0.0403096005320549,0.025563674047589302	0.019632210287641918,0.0075610210626630365	1,2	1,1	2,2	9.75,9.75	1,1	6,8	56.0,61.0	107.70198059082031,107.20516967773438	1,1	0,0	0,0	1,1	1,1	0,767	0,1	0,2	0,30	0,4	0,0	0,0	229.json	
1849	8,8,7	0.0,0.0,0.0	0.005413070786744356,0.07197568565607071,0.23653998970985413	0.003142539724462978,0.022228973979393236,0.11133914685732173	0,0,0	0,0,0	2,2,2	4.8,4.8,5.11	1,1,1	6,4,4	62.0,52.0,44.0	106.84908294677734,107.89153289794922,111.1737060546875	1,1,1	0,0,0	0,0,0	1,1,1	2,2,1	0,169,182	0,1,2	0,2,4	0,53,38	0,2,1	0,0,0	0,0,0	442.json	
1849	11,10,10	0.0,0.0,0.0	0.004323698580265045,0.002886873437091708,0.008454098366200924	1.3080406488904497E-4,2.6630761319439486E-4,0.0010743573141699671	2,2,2	1,1,1	3,3,3	7.9,7.2,7.2	2,2,2	9,9,6	83.0,77.0,69.0	99.8283920288086,101.7625961303711,102.3330307006836	1,1,1	0,0,0	0,0,0	2,2,3	0,0,0	0,166,196	0,1,4	0,3,8	0,47,75	0,2,3	0,0,0	0,0,0	224.json	
1849	7	0.0	0.0910441055893898	0.028967036836553033	0	0	2	5.11	1	4	50.0	110.50897216796875	1	0	0	1	2	0	0	0	0	0	0	0	348.json	
1849	14,9,8	0.0,0.0,0.0	0.06838793307542801,0.21891729533672333,0.2602386772632599	2.110484533443727E-4,0.008212444367864901,0.029473110937864415	0,0,0	0,0,0	2,1,1	4.28,3.33,3.46	1,0,0	8,6,5	96.0,70.0,62.0	95.32442474365234,104.76156616210938,107.45718383789062	1,1,1	0,0,0	0,0,0	1,1,1	4,4,3	0,34,196	0,1,2	0,7,5	0,155,49	0,3,3	0,0,0	0,0,0	426.json	
1849	10,10,10,10,10,10	0.0,0.0,0.0,0.0,0.0,0.0	0.07300499826669693,0.12850838899612427,0.46749091148376465,0.23114246129989624,0.3041275143623352,0.3011256158351898	0.0063816106142732705,0.011177663629779006,0.023677561098790437,0.016707809858523368,0.029295477806713023,0.01297042949311925	2,2,2,2,2,2	1,1,1,1,1,1	3,3,3,3,3,3	2.8,2.8,2.4,2.4,2.4,5.6	1,1,1,1,1,1	4,4,2,2,2,2	67.0,64.0,61.0,63.0,60.0,59.0	102.4501724243164,102.72419738769531,103.08871459960938,102.92095947265625,103.17466735839844,103.3031005859375	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	3,2,2,2,2,2	0,0,0,0,0,0	0,21,21,21,22,363	0,1,2,1,1,1	0,2,4,2,2,2	0,38,46,7,13,102	0,34,23,11,21,21	0,0,0,0,0,0	0,0,0,1,0,0	164.json	
1373	4	0.0	0.3012758791446686	0.6065871484844155	0	0	1	4.0	0	1	24.0	124.1749038696289	1	0	0	0	0	0	0	0	0	0	0	0	991.json	
1911	9,9,9,9,10	0.0,0.0,0.0,0.0,0.0	0.32989704608917236,0.32989704608917236,0.3355279862880707,0.3355279862880707,0.27924269437789917	0.003581186563562369,0.003581186563562369,0.0035819196918822683,0.0035819196918822683,0.0019998945818214186	2,2,2,2,2	1,1,1,1,1	3,3,3,3,3	5.33,5.33,5.33,5.33,5.06	1,1,1,1,1	6,6,6,6,6	67.0,67.0,67.0,67.0,72.0	104.22982788085938,104.22982788085938,104.22982788085938,104.22982788085938,102.11172485351562	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	2,2,2,2,2	4,4,4,4,5	0,0,0,0,2	0,0,1,0,3	0,0,2,0,5	0,0,8,0,53	0,0,1,0,3	0,0,0,0,0	0,0,0,0,0	1142.json	
1405	3	0.0	0.7802310585975647	0.705791405733083	0	0	1	3.77	0	1	15.0	131.9385528564453	0	0	0	0	0	0	0	0	0	0	0	0	456.json	
1849	6,4,4	0.0,0.0,0.0	0.062406692653894424,0.036643460392951965,0.04607287049293518	0.01104343093307291,0.029667338840123847,0.02920924851883187	2,0,0	1,0,0	2,1,1	5.96,4.0,4.0	1,0,0	4,5,5	53.0,46.0,46.0	112.64874267578125,120.41825866699219,120.41825866699219	1,1,1	0,0,0	0,0,0	1,1,1	0,0,0	0,23,438	0,2,1	0,5,2	0,57,11	0,6,7	0,0,0	0,0,1	1045.json	
1828	3	0.0	0.6222650408744812	0.8759123239915126	0	0	1	3.77	0	1	15.0	132.25152587890625	1	0	1	0	0	0	0	0	0	0	0	0	177.json	
1635	8,8	0.0,0.0	0.2678574323654175,0.2537093162536621	0.2910921666684773,0.27794206219371376	0,0	0,0	1,1	7.94,7.94	1,1	1,1	40.0,40.0	110.0525131225586,110.0525131225586	0,0	0,0	0,0	1,1	0,0	0,22	0,1	0,2	0,8	0,2	0,0	0,1	755.json	
1828	3,3	0.0,0.0	0.809676468372345,0.6433472037315369	0.9051203726754695,0.892985617842857	0,0	0,0	1,1	3.77,3.77	0,0	0,0	12.0,12.0	133.59722900390625,133.59722900390625	1,1	0,0	1,1	0,0	0,0	0,0	0,1	0,2	0,10	0,7	0,0	0,0	178.json	
1560	3	0.0	0.9304409623146057	0.91078996700691	0	0	1	3.77	0	0	12.0	133.59722900390625	1	0	1	0	0	0	0	0	0	0	0	0	470.json	
1849	22,19,20,20	0.0,0.0,0.0,0.0	0.0032001754734665155,0.05973823741078377,0.032365988940000534,0.03826961666345596	1.8538145831180419E-6,2.2235972711923525E-4,2.0308428798973098E-5,3.339855188166984E-5	6,4,4,4	4,3,3,3	6,5,5,5	9.2,9.3,9.16,9.16	3,3,3,3	15,11,12,12	133.0,107.0,122.0,120.0	85.25831604003906,89.19364166259766,87.5437240600586,87.66230773925781	1,1,1,1	0,0,0,0	0,0,0,0	2,2,2,2	2,2,3,3	0,23,42,317	0,1,4,1	0,4,6,2	0,141,97,6	0,1,3,11	0,0,0,0	0,0,0,0	672.json	
1806	11,11,10,10,10	0.2727272727272727,0.0,0.0,0.0,0.0	0.03101717121899128,2.020951797021553E-4,0.004616196732968092,0.0038844048976898193,0.0013969696592539549	0.0011662441136663796,4.507048199437402E-6,8.426601366476014E-5,9.087796698382556E-5,6.087445349700494E-5	3,3,3,3,3	3,3,3,3,3	2,2,2,2,2	8.61,8.61,8.04,8.04,8.04	1,1,1,1,1	5,8,5,5,5	80.0,110.0,92.0,92.0,92.0	100.32508850097656,98.55805206298828,101.06708526611328,101.06708526611328,101.06708526611328	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	1,2,2,2,2	3,3,3,3,3	0,1,2,2,297	0,4,2,3,1	0,8,5,6,2	0,163,129,45,7	0,2,1,2,14	0,0,0,0,0	0,1,0,0,0	751.json	
1849	3	0.0	0.5704111456871033	0.5026056311743867	0	0	1	3.77	0	2	23.0	129.4591827392578	1	0	0	1	0	0	0	0	0	0	0	0	381.json	
1750	3	0.0	0.8612971305847168	0.9284274292848694	0	0	1	3.77	0	0	12.0	133.59722900390625	1	0	1	0	0	0	0	0	0	0	0	0	179.json	
1919	3,3	0.0,0.0	0.7338684797286987,0.8378892540931702	0.8301973069941185,0.8349464100585385	0,0	0,0	1,1	3.77,3.77	0,0	0,0	15.0,15.0	131.9385528564453,131.9385528564453	1,1	0,0	1,1	0,0	0,0	0,399	0,2	0,4	0,18	0,8	0,0	0,0	1209.json	
1849	13,10,8	0.0,0.0,0.0	0.33309468626976013,0.3751692771911621,0.5681775808334351	0.03715623175897532,0.11609030157013285,0.05663214961362255	3,1,3	4,2,3	4,3,3	4.92,5.06,5.66	1,1,0	1,1,3	66.0,51.0,52.0	98.63391876220703,104.51481628417969,107.91181182861328	1,1,1	0,0,0	0,0,0	1,1,1	1,1,1	0,48,50	0,2,4	0,7,9	0,95,53	0,11,5	0,0,0	0,0,0	197.json	
1731	3	0.0	0.6849537491798401	0.8696223580831199	0	0	1	3.77	0	1	15.0	132.25152587890625	1	0	1	0	0	0	0	0	0	0	0	0	226.json	
1920	10,10,8,8,11,12,13,13,13,13,13,15	0.3,0.3,0.25,0.25,0.2727272727272727,0.25,0.23076923076923078,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.26666666666666666	0.08000259846448898,0.3032454550266266,0.283643901348114,0.3429202139377594,0.43809208273887634,0.45993706583976746,0.42583325505256653,0.3418118953704834,0.3418118953704834,0.32662975788116455,0.2265496551990509,0.16523876786231995	0.0033466035535941975,0.02353524015713659,0.030102452563318945,0.046876042347546554,0.0474316176549814,0.038369042766727035,0.03758962657885298,0.04493783579100732,0.01441319764772689,0.014341726139712399,0.01504956169477518,0.009447371702853494	1,1,1,1,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1,1	2,2,2,2,3,3,3,3,3,3,3,3	5.4,5.4,5.47,5.47,5.69,5.52,5.48,4.87,4.87,4.87,4.87,4.97	1,1,1,1,1,1,1,1,1,1,1,1	8,8,7,7,6,7,7,7,7,7,7,8	79.0,70.0,63.0,61.0,71.0,76.0,78.0,78.0,82.0,82.0,80.0,87.0	101.8962631225586,102.68669128417969,106.9875259399414,107.20516967773438,100.71569061279297,98.9139633178711,97.44519805908203,97.44519805908203,97.01668548583984,97.01668548583984,97.17677307128906,94.45499420166016	1,1,1,1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0	3,1,0,0,0,1,1,1,1,1,1,1	0,0,0,0,1,1,1,1,1,1,1,2	0,32,35,89,92,98,98,98,108,108,400,448	0,2,1,1,9,3,1,2,1,1,2,3	0,4,5,2,12,4,1,3,2,2,5,4	0,78,89,7,265,40,14,132,16,9,37,105	0,2,1,5,7,1,1,1,2,4,8,1	0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,0,0,0,0,0,0	1195.json	
1849	6	0.0	0.3499559164047241	0.4898224008233913	1	1	2	5.5	1	2	32.0	115.97023010253906	0	0	0	1	0	0	0	0	0	0	0	0	126.json	
1849	4	0.0	0.48886099457740784	0.6929277536920845	0	0	1	4.0	0	1	21.0	125.0554428100586	1	0	0	0	0	0	0	0	0	0	0	0	652.json	
1552	5	0.0	0.7348819375038147	0.6630089543439747	1	1	2	5.99	1	2	22.0	121.18495178222656	0	0	0	0	0	0	0	0	0	0	0	0	647.json	
