Age	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	Length	MaintainabilityIndex	isPublic	isStatic	isGetterSetter	Parameters	LocalVariables	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
3972	3,3,3,3,4,3	0.0,0.0,0.0,0.0,0.0,0.0	0.9019798040390015,0.8431971669197083,0.8431971669197083,0.8431971669197083,0.7799751162528992,0.8420475721359253	0.842019326629404,0.8063471041542039,0.8063471041542039,0.8063471041542039,0.8535475969964975,0.8597564656722287	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	3.77,3.77,3.77,3.77,2.0,1.89	0,0,0,0,0,0	0,2,2,2,2,2	15.0,17.0,17.0,17.0,20.0,17.0	132.086669921875,131.60067749023438,131.60067749023438,131.60067749023438,125.78216552734375,131.60067749023438	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	0,0,0,0,0,0	0,6,50,50,2460,3141	0,2,0,0,2,1	0,4,0,0,3,3	0,38,0,0,53,37	0,4,6,0,5,5	0,0,0,0,0,0	0,0,0,0,0,0	264.json	
3972	3,3,3,3,3,4,4,4	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.5537862181663513,0.21328818798065186,0.22174307703971863,0.22174307703971863,0.22174307703971863,0.1276145875453949,0.12924842536449432,0.1276145875453949	0.6606758655144672,0.5179164951579225,0.4859427156535523,0.4859427156535523,0.4859427156535523,0.46163907251636777,0.4845386869268638,0.46163907251636777	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1	3.77,3.77,3.77,3.77,3.77,6.63,6.63,6.63	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	21.0,24.0,24.0,24.0,24.0,27.0,27.0,27.0	129.93223571777344,129.0215301513672,129.0215301513672,129.0215301513672,129.0215301513672,123.56243133544922,123.56243133544922,123.56243133544922	1,1,1,1,1,1,0,1	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	2,3,3,3,3,2,2,2	0,0,0,0,0,0,0,0	0,41,41,50,50,532,588,624	0,1,1,0,0,2,1,1	0,2,2,0,0,3,2,2	0,15,9,0,0,39,7,7	0,6,8,6,0,2,6,4	0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,1	261.json	
2699	4,4,4,4	0.0,0.0,0.0,0.0	0.1320275515317917,0.14015942811965942,0.15965886414051056,0.008412737399339676	0.3106946284500892,0.30921570509675256,0.5627133455789743,0.29506883361347463	0,0,0,0	0,0,0,0	1,1,1,1	2.0,2.0,2.0,2.0	0,0,0,0	3,3,3,3	32.0,32.0,28.0,35.0	122.5160903930664,122.5160903930664,123.55950164794922,122.21297454833984	0,0,0,0	0,0,0,0	0,0,0,0	2,2,2,2	0,0,0,0	0,0,1,581	0,1,1,4	0,2,2,8	0,5,23,52	0,6,6,10	0,0,0,0	0,1,0,0	294.json	
2037	9	0.0	0.01710272580385208	0.007628325419619821	1	1	2	2.27	1	6	67.0	104.66551971435547	1	0	0	0	1	0	0	0	0	0	0	0	92.json	
1300	4	0.0	0.7832897901535034	0.522045909156877	1	1	2	2.45	0	0	28.0	123.14331817626953	0	1	0	1	0	0	0	0	0	0	0	0	146.json	
6577	6,3,3,3,6,6,6,6,6,6,6,7	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.041152868419885635,0.0013912380672991276,0.00595043133944273,0.0013912380672991276,0.041152868419885635,0.012868383899331093,0.01376761682331562,0.01376761682331562,0.01376761682331562,0.005154784768819809,0.0026549017056822777,0.008146966807544231	0.03871723766749472,0.10485724954364074,0.012679135653647328,0.10485724954364074,0.03871723766749472,0.06003432274775511,0.058849642174042184,0.058849642174042184,0.058849642174042184,0.015038435852121336,0.01809492407734645,0.051465211901980064	1,0,2,0,1,1,1,1,1,2,2,2	1,0,2,0,1,1,1,1,1,2,2,2	2,1,3,1,2,2,2,2,2,2,2,2	5.5,3.77,1.89,3.77,5.5,5.5,5.5,5.5,5.5,5.5,5.5,2.56	0,0,0,0,0,0,0,0,0,0,0,1	1,2,2,2,1,0,0,0,0,1,1,1	47.0,35.0,47.0,35.0,47.0,45.0,45.0,45.0,45.0,51.0,50.0,51.0	113.50789642333984,126.78941345214844,124.44390106201172,126.78941345214844,113.50789642333984,113.73401641845703,113.73401641845703,113.73401641845703,113.73401641845703,112.84876251220703,112.95173645019531,110.35152435302734	0,0,0,0,0,0,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0,0,0,0	3,3,3,3,3,3,3,3,3,3,3,3	1,0,0,0,1,1,1,1,1,1,1,1	0,74,77,77,78,145,1409,1688,2069,3196,3308,3832	0,1,1,1,4,2,1,0,0,1,1,7	0,5,2,2,5,4,2,0,0,2,2,13	0,106,58,58,106,29,7,0,0,22,11,70	0,5,2,2,4,3,104,0,16,3,1,125	0,0,0,1,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,1,0,1	924.json	
978	3	0.0	0.6534494161605835	0.8871498653605917	0	0	1	1.89	0	1	17.0	131.43582153320312	1	0	0	1	0	0	0	0	0	0	0	0	682.json	
5167	3,3,3,3,3,3,3,3,3,3,3,3,3	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.6473090052604675,0.6473090052604675,0.6800578236579895,0.6473090052604675,0.7222058773040771,0.7215297818183899,0.7222058773040771,0.7222058773040771,0.7222058773040771,0.7222058773040771,0.7222058773040771,0.5226984620094299,0.5319003462791443	0.6174751162868559,0.6174751162868559,0.6055426868766742,0.6174751162868559,0.6721717855903394,0.6571903798206508,0.6721717855903394,0.6721717855903394,0.6721717855903394,0.6721717855903394,0.6721717855903394,0.8233207461112076,0.8916383909766559	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1	3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,1.89	0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,2,1,1,1,1,1,1,1	21.0,21.0,21.0,21.0,19.0,20.0,19.0,19.0,19.0,19.0,19.0,16.0,16.0	129.93223571777344,129.93223571777344,129.93223571777344,129.93223571777344,130.57513427734375,130.30841064453125,130.57513427734375,130.57513427734375,130.57513427734375,130.57513427734375,130.57513427734375,131.75106811523438,131.75106811523438	1,1,1,1,1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,1,1	1,1,1,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,279,315,343,397,565,599,637,660,887,887,895,3043	0,0,2,2,2,1,1,0,0,0,0,2,1	0,0,4,4,4,2,2,0,0,0,0,4,2	0,0,10,10,21,5,5,0,0,0,0,42,18	0,0,4,7,13,25,36,23,16,4,2,15,149	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	648.json	
2597	7,7,7,3,7,7	0.0,0.0,0.0,0.0,0.0,0.0	0.5744957327842712,0.527905285358429,0.4802485704421997,0.7999402284622192,0.49188685417175293,0.6025261282920837	0.554346316182685,0.558871362160019,0.43850721750049154,0.7067521556755654,0.2865819679404366,0.4228590380641116	0,0,0,0,0,0	0,0,0,0,0,0	2,2,2,1,2,2	3.02,3.02,3.02,1.89,3.02,3.02	1,1,1,0,1,1	2,2,2,2,4,3	38.0,38.0,38.0,23.0,41.0,38.0	112.18234252929688,112.18234252929688,112.18234252929688,129.58164978027344,111.78721618652344,112.25244903564453	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	0,0,0,0,0,0	0,1,5,13,19,20	0,2,7,2,6,1	0,4,14,8,8,2	0,12,68,182,177,13	0,8,13,15,5,7	0,0,0,0,0,0	0,0,0,0,0,0	320.json	
1159	22,22	0.045454545454545456,0.045454545454545456	0.011922935955226421,0.0042176274582743645	8.821735580288304E-6,4.5372878166867857E-7	2,5	4,6	6,6	6.64,6.64	5,5	11,14	136.0,149.0	85.14232635498047,84.58018493652344	0,0	1,1	0,0	1,1	4,4	0,108	0,2	0,4	0,70	0,3	0,0	0,1	11.json	
