Age	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	Length	MaintainabilityIndex	isPublic	isStatic	isGetterSetter	Parameters	LocalVariables	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
1292	4,4	0.0,0.0	0.04375481605529785,0.046307533979415894	0.676742058106014,0.6318864681203777	0,0	0,0	1,1	3.46,3.46	0,0	2,2	21.0,22.0	125.27178192138672,124.91740417480469	1,1	0,0	0,0	1,1	0,0	0,50	0,1	0,2	0,6	0,27	0,0	0,0	2416.json	
1005	10,10,10,10	0.0,0.0,0.0,0.0	9.214032907038927E-4,6.933480035513639E-4,3.813565126620233E-4,4.0398581768386066E-4	5.193329058901248E-4,5.89766172283196E-4,4.195884870328261E-4,4.1245334482961497E-4	1,1,1,1	1,1,1,1	2,2,2,2	4.8,4.8,4.8,4.8	1,1,1,1	4,4,4,4	74.0,74.0,76.0,76.0	102.12874603271484,102.16343688964844,102.02476501464844,102.02476501464844	0,0,0,0	0,0,0,0	0,0,0,0	4,4,4,4	1,1,1,1	0,159,187,398	0,1,1,1	0,2,2,2	0,18,6,5	0,4,37,230	0,0,0,0	0,0,0,0	908.json	
415	11	0.0	0.07071060687303543	0.0310000563267026	0	0	2	5.34	1	5	56.0	102.3931884765625	1	0	0	0	0	0	0	0	0	0	0	0	2223.json	
1539	44,44,51,61,74,64,50,50,51,51,51,52,51,52,60,60,56,56,56,56	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.016666666666666666,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	8.249074796188239E-15,8.225237191846346E-15,4.200914629948553E-15,4.114297575144634E-15,9.817215074087909E-17,2.182182798247702E-13,9.908167693841466E-14,2.0821454968315105E-19,7.237724791987927E-20,2.0969519689784008E-20,2.1135312955057656E-20,2.558345833273191E-21,2.0495052975462482E-20,1.5639726275711585E-19,3.4015122146011916E-22,9.647239448523232E-23,1.934451869837263E-23,1.9437738838861088E-23,1.9448155753337733E-23,1.988310425142223E-23	7,7,8,8,8,8,7,7,7,7,7,7,7,7,10,10,10,10,10,10	7,7,8,9,11,11,9,9,9,9,9,9,9,9,11,11,11,11,11,11	8,8,9,10,14,12,10,10,10,10,10,10,9,9,11,11,10,10,10,10	9.4,9.4,8.89,8.44,9.3,8.77,9.6,9.6,9.55,9.55,9.55,9.51,7.51,7.48,7.35,7.35,7.32,7.32,7.32,7.32	3,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3	29,29,31,33,35,32,32,35,34,35,35,35,28,28,34,34,34,34,34,34	245.0,245.0,260.0,278.0,316.0,270.0,248.0,313.0,319.0,324.0,324.0,334.0,325.0,319.0,361.0,365.0,365.0,365.0,365.0,365.0	69.48497772216797,69.48497772216797,66.52992248535156,63.03931427001953,58.26586151123047,62.04037857055664,66.95458221435547,65.79846954345703,65.36505889892578,65.27051544189453,65.27051544189453,64.77110290527344,65.44461059570312,65.25333404541016,61.779850006103516,61.697547912597656,63.045230865478516,63.045230865478516,63.045230865478516,63.045230865478516	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	5,5,5,5,7,6,6,6,7,7,7,7,8,8,8,8,8,8,8,8	0,1,17,17,23,33,40,46,54,64,76,154,195,236,249,252,353,357,529,1088	0,1,8,17,14,17,2,3,3,1,1,2,22,6,9,1,2,1,2,4	0,2,9,24,15,44,18,6,5,2,2,3,43,11,9,2,8,2,4,8	0,2,101,131,302,288,180,107,63,15,8,58,315,35,269,23,117,4,2,8	0,21,1,2,2,185,2,21,33,61,13,2,3,280,1,33,4,6,12,374	0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0	0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0	819.json	
442	4	0.0	0.12647807598114014	0.5302954870815177	0	0	1	3.46	0	2	24.0	124.361083984375	0	0	0	0	0	0	0	0	0	0	0	0	1798.json	
395	4	0.0	0.8102918267250061	0.8923014417605303	0	0	1	3.46	0	1	15.0	127.42622375488281	1	0	1	0	0	0	0	0	0	0	0	0	1041.json	
1212	20,20,4	0.0,0.0,0.0	0.08114876598119736,0.12327331304550171,0.6256894469261169	0.005793300589013087,0.02337747020700056,0.9506399350460804	3,3,0	3,3,0	4,4,1	4.38,4.38,3.46	1,1,0	7,6,0	88.0,82.0,12.0	89.47248077392578,89.9406509399414,128.936767578125	1,1,1	0,0,0	0,0,1	0,0,0	1,1,0	0,3,166	0,1,2	0,2,23	0,23,385	0,39,25	0,0,0	0,0,0	1823.json	
1187	11	0.0	0.7560816407203674	0.9540636510128094	0	0	2	5.34	1	2	27.0	107.13067626953125	1	0	0	0	0	0	0	0	0	0	0	0	1454.json	
790	4	0.0	0.5592139959335327	0.51861155086967	0	0	1	3.46	0	0	23.0	124.39620971679688	1	0	0	1	0	0	0	0	0	0	0	0	415.json	
556	4,4,4,4	0.0,0.0,0.0,0.0	0.8746187686920166,0.6693164110183716,0.23102129995822906,0.4794215261936188	0.7976275537206112,0.6993242291505256,0.33192084970297175,0.512869419134087	0,0,0,0	0,0,0,0	1,1,1,1	3.46,3.46,3.46,3.46	0,0,0,0	1,1,2,2	17.0,20.0,28.0,24.0	126.4930648803711,125.5254898071289,123.37332153320312,124.361083984375	1,1,1,1	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	0,2,1,1	0,4,2,2	0,19,45,34	0,12,5,5	0,0,0,0	0,0,1,0	1927.json	
