Age	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	Length	MaintainabilityIndex	isPublic	isStatic	isGetterSetter	Parameters	LocalVariables	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
3729	8,6,6,6	0.0,0.0,0.0,0.0	0.6431865096092224,0.6898390650749207,0.6982442736625671,0.813214898109436	0.5701730802805846,0.6450869092756883,0.5910768673630122,0.7480638706128003	2,2,2,2	2,2,2,1	3,2,2,2	2.83,2.75,2.75,2.75	2,1,1,1	0,0,0,1	37.0,29.0,30.0,27.0	110.3248291015625,116.48211669921875,116.21601867675781,117.05393981933594	1,1,1,1	1,1,1,1	0,0,0,0	1,1,1,1	0,0,0,0	0,20,1084,1716	0,1,1,1	0,4,2,2	0,67,6,29	0,18,1727,19	0,0,0,0	0,0,0,0	2252.json	
1413	4	0.0	0.4199880063533783	0.8242798336238158	0	0	1	2.0	0	2	21.0	125.39425659179688	1	0	0	0	0	0	0	0	0	0	0	0	1451.json	
6430	20,20,20,20,20,20	0.0,0.0,0.0,0.0,0.0,0.0	0.1759636402130127,0.05951495096087456,0.05951495096087456,0.05951495096087456,0.06085833162069321,0.0570622980594635	0.013916053655499394,0.005716381589886634,0.005716381589886634,0.005716381589886634,0.003484260093726368,0.0030542022452375228	6,6,6,6,6,6	7,7,7,7,7,7	6,6,6,6,6,6	2.49,2.49,2.49,2.49,2.49,2.49	1,1,1,1,1,1	1,3,3,3,3,3	94.0,98.0,98.0,98.0,100.0,100.0	89.04895782470703,88.78805541992188,88.78805541992188,88.78805541992188,88.64042663574219,88.5993881225586	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	2,2,2,2,2,2	1,1,1,1,1,1	0,713,2646,2669,3784,4589	0,2,0,0,1,1	0,4,0,0,2,2	0,20,0,0,12,10	0,12,0,0,1727,19	0,0,0,0,0,0	0,1,0,0,0,0	1237.json	
6335	16,16,16,74,74,88,80,80,80,82,84	0.0625,0.0625,0.0625,0.06756756756756757,0.06756756756756757,0.056818181818181816,0.0625,0.0625,0.0625,0.06097560975609756,0.05952380952380952	0.009850431233644485,0.009850431233644485,0.009850431233644485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	9.139212354303478E-4,9.139212354303478E-4,9.139212354303478E-4,3.3584155618508385E-12,1.7968204240270354E-13,1.2436507172191983E-15,1.3709450446195796E-16,7.865772714230654E-17,4.293830741193525E-18,3.0989872690234338E-18,3.337046069765602E-18	7,7,7,7,7,7,7,7,7,7,7	6,6,6,44,44,53,53,53,53,53,55	7,7,7,13,13,16,16,16,16,17,17	2.58,2.58,2.58,4.3,4.3,4.13,4.31,4.31,4.31,4.34,4.35	6,6,6,3,3,3,3,3,3,3,3	6,6,6,15,15,16,16,16,16,16,16	110.0,110.0,110.0,334.0,349.0,404.0,398.0,399.0,414.0,418.0,422.0	92.1832046508789,92.1832046508789,92.1832046508789,59.0410041809082,58.812564849853516,54.528961181640625,56.15079116821289,56.112735748291016,55.920833587646484,55.21638870239258,54.77648162841797	1,1,1,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1	0,0,0,14,14,15,15,15,15,15,15	0,2552,2575,2773,2774,2827,3251,3690,3690,4071,6292	0,0,0,76,6,14,4,1,15,2,4	0,0,0,88,12,14,8,2,30,2,6	0,0,0,2408,69,452,145,6,90,36,68	0,0,0,2,1,1,64,1727,550,1,1	0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0	1339.json	
2717	6,6	0.0,0.0	0.023553937673568726,0.02544507570564747	0.4622422008547126,0.36548439562262386	1,1	1,1	2,2	2.75,2.75	1,1	1,1	37.0,39.0	114.88836669921875,114.54450988769531	1,1	1,1	0,0	2,2	0,0	0,72	0,1	0,2	0,12	0,1727	0,0	0,0	1685.json	
6399	6,6,6,6,6	0.0,0.0,0.0,0.0,0.0	0.8063593506813049,0.7929890751838684,0.7929890751838684,0.7929890751838684,0.7994117736816406	0.809910584980082,0.8882125952947539,0.8882125952947539,0.8882125952947539,0.860694638547106	1,1,1,1,1	1,1,1,1,1	2,2,2,2,2	2.75,2.75,2.75,2.75,2.75	1,1,1,1,1	1,1,1,1,1	32.0,28.0,28.0,28.0,29.0	116.17046356201172,116.86482238769531,116.86482238769531,116.86482238769531,116.5784912109375	1,1,1,1,1	1,1,1,1,1	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,2344,2615,2638,3753	0,1,0,0,1	0,2,0,0,2	0,8,0,0,6	0,11,0,0,1727	0,0,0,0,0	0,0,0,0,0	2118.json	
1097	3,3	0.0,0.0	0.6120462417602539,0.6171388626098633	0.7070033049090249,0.6679774770743484	0,0	0,0	1,1	1.89,1.89	0,0	1,1	21.0,22.0	129.93223571777344,129.57785034179688	1,1	1,1	0,0	1,1	0,0	0,184	0,1	0,2	0,6	0,62	0,0	0,0	2359.json	
2750	3,3,6,3	0.0,0.0,0.0,0.0	2.2027903469279408E-4,2.7931499062106013E-4,0.03503936156630516,0.0011736798333004117	0.13819268893732975,0.08428582051328949,0.036410633909525814,0.34174765313168226	0,0,3,0	0,0,3,0	1,1,2,1	1.89,1.89,2.75,1.89	0,0,1,0	3,3,3,1	37.0,40.0,53.0,32.0	126.50045013427734,126.01619720458984,112.88314056396484,127.52558135986328	1,1,1,1	1,1,1,1	0,0,0,0	3,3,3,3	0,0,0,0	0,104,1118,2046	0,1,3,1	0,2,3,5	0,18,107,147	0,1727,1,15	0,0,0,0	0,0,0,0	1757.json	
6364	6,6,6,6,6,6,6	0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.7925134897232056,0.7989471554756165,0.7925134897232056,0.7833760380744934,0.7833760380744934,0.7833760380744934,0.7900179624557495	0.8013042379973088,0.755646801986257,0.8013042379973088,0.8833307985736641,0.8833307985736641,0.8833307985736641,0.8540964061907304	1,1,1,1,1,1,1	1,1,1,1,1,1,1	2,2,2,2,2,2,2	2.75,2.75,2.75,2.75,2.75,2.75,2.75	1,1,1,1,1,1,1	1,1,1,1,1,1,1	32.0,33.0,32.0,28.0,28.0,28.0,29.0	116.17046356201172,115.90658569335938,116.17046356201172,116.86482238769531,116.86482238769531,116.86482238769531,116.5784912109375	1,1,1,1,1,1,1	1,1,1,1,1,1,1	0,0,0,0,0,0,0	1,1,1,1,1,1,1	0,0,0,0,0,0,0	0,220,636,2309,2581,2604,3719	0,1,1,1,0,0,1	0,2,2,2,0,0,2	0,6,6,9,0,0,6	0,36,168,11,0,0,1727	0,0,0,0,0,0,0	0,1,0,0,0,0,0	2115.json	
3007	3	0.0	0.3159468173980713	0.5361650299760506	0	0	1	1.89	0	2	28.0	128.3238067626953	1	0	0	0	0	0	0	0	0	0	0	0	2777.json	
3856	8,8,8,8	0.0,0.0,0.0,0.0	0.34527263045310974,0.34527263045310974,0.34527263045310974,0.35126233100891113	0.3527080206177437,0.3527080206177437,0.3527080206177437,0.28967441588138226	1,1,1,1	2,2,2,2	3,3,3,3	2.83,2.83,2.83,2.83	1,1,1,1	4,4,4,4	48.0,48.0,48.0,49.0	108.79754638671875,108.79754638671875,108.79754638671875,108.6114730834961	0,0,0,0	1,1,1,1	0,0,0,0	1,1,1,1	0,0,0,0	0,72,95,1210	0,0,0,1	0,0,0,2	0,0,0,6	0,0,0,1727	0,0,0,0	0,0,0,0	1523.json	
